series number,product type,model,repair operation number,previous repair operation number,time since previous repair,censored,age after repair,repair center,Component A,Component B,Component C,Component D,Component E,Component F,Component H,Component I,Component J,Component K,next_failure_time,next_failure_time_censored
sn_000415,product B,V1E1,po_001214,MFG,887,0,887,center_0,0,0,0,0,0,1,0,0,0,0,1086,0
sn_000415,product B,V1E1,po_001215,po_001214,1086,0,1973,center_2,0,0,0,0,1,0,0,0,0,0,1128,0
sn_000415,product B,V1E2,po_001216,po_001215,1128,0,3101,center_2,0,0,0,0,1,1,0,0,0,0,121,1
sn_000415,product B,V1E3,po_001217,po_001216,121,1,3222,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000416,product B,V1E1,po_001218,MFG,1030,0,1030,center_0,0,0,0,0,1,0,0,0,0,0,2215,1
sn_000416,product B,V1E2,po_001220,po_001219,2215,1,3245,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000417,product B,V1E1,po_001221,MFG,898,0,898,center_0,0,0,0,0,1,0,0,0,0,0,2347,1
sn_000417,product B,V1E2,po_001223,po_001222,2347,1,3245,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000418,product B,V1E1,po_001224,MFG,913,0,913,center_0,1,0,0,0,1,0,0,0,0,0,1279,0
sn_000418,product B,V1E2,po_001225,po_001224,1279,0,2192,center_2,0,0,0,0,1,1,0,0,0,0,1051,1
sn_000418,product B,V1E2,po_001226,po_001225,1051,1,3243,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000419,product B,V1E1,po_001227,MFG,377,0,377,center_0,0,0,0,1,0,0,0,0,0,0,754,0
sn_000419,product B,V1E1,po_001228,po_001227,754,0,1131,center_2,1,1,1,0,0,0,0,0,0,0,734,0
sn_000419,product B,V1E1,po_001229,po_001228,734,0,1865,center_2,0,0,0,1,0,1,0,0,0,0,1080,0
sn_000419,product B,V1E1,po_001230,po_001229,1080,0,2945,center_2,0,0,0,0,1,0,0,0,0,1,253,1
sn_000419,product B,V1E3,po_001231,po_001230,253,1,3198,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000420,product B,V1E1,po_001232,MFG,1188,0,1188,center_0,0,0,0,0,1,0,0,0,0,0,2054,1
sn_000420,product B,V1E2,po_001234,po_001233,2054,1,3242,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000421,product B,V1E1,po_001235,MFG,1543,0,1543,center_0,0,0,0,0,1,0,0,0,0,0,1714,1
sn_000421,product B,V1E2,po_001236,po_001235,1714,1,3257,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000422,product B,V1E1,po_001237,MFG,1183,0,1183,center_0,0,0,0,0,1,0,0,0,0,0,2073,1
sn_000422,product B,V1E2,po_001238,po_001237,2073,1,3256,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000423,product B,V1E1,po_001241,po_001240,3232,1,3232,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000424,product B,V1E1,po_001242,MFG,741,0,741,center_0,0,0,0,0,1,0,0,0,0,0,1141,1
sn_000424,product B,V1E2,po_001243,po_001242,1141,1,1882,center_2,0,0,0,0,0,0,0,0,0,0,231,0
sn_000424,product B,V1E2,po_001244,po_001243,231,0,2113,center_2,0,0,0,0,1,0,0,0,0,0,1108,1
sn_000424,product B,V1E2,po_001245,po_001244,1108,1,3221,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000425,product B,V1E1,po_001246,MFG,3080,0,3080,center_0,0,0,0,0,1,0,0,0,0,0,163,1
sn_000425,product B,V1E3,po_001247,po_001246,163,1,3243,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000426,product B,V1E1,po_001248,MFG,3249,1,3249,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_000427,product B,V1E1,po_001249,MFG,1189,0,1189,center_0,0,0,0,0,1,0,0,0,0,0,2060,1
sn_000427,product B,V1E2,po_001250,po_001249,2060,1,3249,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000428,product B,V1E1,po_001252,po_001251,3248,1,3248,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000429,product B,V1E1,po_001253,MFG,512,0,512,center_0,0,0,0,0,1,0,0,0,0,0,1651,0
sn_000429,product B,V1E2,po_001254,po_001253,1651,0,2163,center_2,0,0,0,0,1,0,0,0,0,0,1043,1
sn_000429,product B,V1E2,po_001255,po_001254,1043,1,3206,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000430,product B,V1E1,po_001256,MFG,798,0,798,center_0,0,0,0,0,0,1,0,0,0,0,1535,0
sn_000430,product B,V1E1,po_001257,po_001256,1535,0,2333,center_2,0,0,0,0,1,0,0,0,0,0,1386,1
sn_000430,product B,V1E3,po_001259,po_001257,1386,1,3719,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000431,product B,V1E1,po_001260,MFG,1297,0,1297,center_0,0,0,0,0,1,0,0,0,0,0,1322,0
sn_000431,product B,V1E2,po_001261,po_001260,1322,0,2619,center_2,0,0,0,0,1,1,0,0,0,0,814,1
sn_000431,product B,V1E3,po_001263,po_001261,814,1,3433,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000432,product B,V1E1,po_001264,MFG,2660,0,2660,center_0,0,0,0,0,1,0,0,0,0,0,568,1
sn_000432,product B,V1E3,po_001265,po_001264,568,1,3228,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000433,product B,V1E1,po_001266,MFG,321,0,321,center_0,0,0,0,1,0,0,0,0,0,0,397,0
sn_000433,product B,V1E1,po_001267,po_001266,397,0,718,center_2,0,0,0,0,1,1,0,0,0,0,2474,1
sn_000433,product B,V1E2,po_001268,po_001267,2474,1,3192,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000434,product B,V1E1,po_001269,MFG,1133,0,1133,center_0,0,0,0,0,1,0,0,0,0,0,2107,1
sn_000434,product B,V1E2,po_001270,po_001269,2107,1,3240,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000435,product B,V1E1,po_001271,MFG,491,0,491,center_0,0,0,0,0,1,0,0,0,0,0,532,0
sn_000435,product B,V1E2,po_001272,po_001271,532,0,1023,center_2,0,0,0,0,0,1,0,0,0,0,88,1
sn_000435,product B,V1E2,po_001273,po_001272,88,1,1111,center_2,0,0,0,0,0,0,0,0,0,0,384,0
sn_000435,product B,V1E2,po_001274,po_001273,384,0,1495,center_2,1,1,1,0,0,0,0,0,1,0,103,1
sn_000435,product B,V1E2,po_001275,po_001274,103,1,1598,center_2,0,0,0,0,0,0,0,0,0,0,292,0
sn_000435,product B,V1E2,po_001276,po_001275,292,0,1890,center_2,0,0,0,0,1,0,0,0,0,0,62,1
sn_000435,product B,V1E2,po_001277,po_001276,62,1,1952,center_2,0,0,0,0,0,0,0,0,0,0,1007,0
sn_000435,product B,V1E2,po_001278,po_001277,1007,0,2959,center_2,0,0,0,0,1,0,0,0,0,0,164,1
sn_000435,product B,V1E3,po_001279,po_001278,164,1,3123,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000436,product B,V1E1,po_001280,MFG,1071,0,1071,center_0,0,0,0,0,1,0,0,0,0,0,2186,1
sn_000436,product B,V1E2,po_001281,po_001280,2186,1,3257,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000437,product B,V1E1,po_001282,MFG,588,0,588,center_0,0,0,0,0,0,1,0,0,0,0,413,0
sn_000437,product B,V1E1,po_001283,po_001282,413,0,1001,center_2,0,0,0,0,1,1,0,0,0,0,3870,1
sn_000437,product B,V1E2,po_001285,po_001283,3870,1,4871,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000438,product B,V1E1,po_001286,MFG,1244,0,1244,center_0,0,0,0,0,1,0,0,0,0,0,442,1
sn_000438,product B,V1E2,po_001287,po_001286,442,1,1686,center_2,0,0,0,0,0,0,0,0,0,0,1117,0
sn_000438,product B,V1E2,po_001288,po_001287,1117,0,2803,center_2,0,0,0,0,1,0,0,0,0,0,430,1
sn_000438,product B,V1E3,po_001289,po_001288,430,1,3233,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000439,product B,V1E1,po_001290,MFG,1083,0,1083,center_0,0,0,0,0,1,0,0,0,0,0,2164,1
sn_000439,product B,V1E2,po_001291,po_001290,2164,1,3247,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000440,product B,V1E1,po_001292,MFG,1043,0,1043,center_0,1,0,1,0,1,0,0,0,0,0,1187,0
sn_000440,product B,V1E2,po_001293,po_001292,1187,0,2230,center_2,0,0,0,0,1,0,0,0,0,0,993,1
sn_000440,product B,V1E2,po_001294,po_001293,993,1,3223,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000441,product B,V1E1,po_001295,MFG,1190,0,1190,center_0,1,0,0,0,1,0,0,0,0,0,1612,0
sn_000441,product B,V1E2,po_001296,po_001295,1612,0,2802,center_2,0,0,0,0,1,0,0,0,0,0,414,1
sn_000441,product B,V1E3,po_001297,po_001296,414,1,3216,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000442,product B,V1E1,po_001299,po_001298,327,1,327,center_2,0,0,0,0,0,0,0,0,0,0,825,0
sn_000442,product B,V1E1,po_001300,po_001299,825,0,1152,center_2,0,0,0,0,1,0,0,0,0,0,1491,0
sn_000442,product B,V1E2,po_001301,po_001300,1491,0,2643,center_2,0,0,0,0,1,0,0,0,0,0,545,1
sn_000442,product B,V1E3,po_001302,po_001301,545,1,3188,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000443,product B,V1E1,po_001303,MFG,1138,0,1138,center_0,0,0,0,0,1,0,0,0,0,0,2099,1
sn_000443,product B,V1E2,po_001304,po_001303,2099,1,3237,center_1,0,0,0,0,0,0,0,0,0,0,,
sn_000444,product B,V1E1,po_001305,MFG,1026,0,1026,center_0,0,0,0,0,0,0,0,0,0,1,1505,0
sn_000444,product B,V1E1,po_001306,po_001305,1505,0,2531,center_2,0,0,0,0,1,0,0,0,0,0,700,1
sn_000444,product B,V1E3,po_001307,po_001306,700,1,3231,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000445,product B,V1E1,po_001308,MFG,1445,0,1445,center_0,0,0,0,0,1,1,0,0,0,0,1791,1
sn_000445,product B,V1E2,po_001309,po_001308,1791,1,3236,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000446,product B,V1E1,po_001310,MFG,424,0,424,center_0,0,0,0,0,0,1,0,0,0,0,2810,1
sn_000446,product B,V1E1,po_001311,po_001310,2810,1,3234,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000447,product B,V1E1,po_001312,MFG,484,0,484,center_0,0,0,0,0,1,0,0,0,0,0,1580,1
sn_000447,product B,V1E2,po_001313,po_001312,1580,1,2064,center_2,0,0,0,0,1,0,0,0,0,0,,
sn_000448,product B,V1E1,po_001314,MFG,918,0,918,center_0,0,0,0,0,1,0,0,0,0,0,1037,0
sn_000448,product B,V1E2,po_001315,po_001314,1037,0,1955,center_2,0,0,0,0,1,0,0,0,0,0,350,0
sn_000448,product B,V1E2,po_001316,po_001315,350,0,2305,center_2,1,0,1,0,1,0,0,0,0,0,847,1
sn_000448,product B,V1E2,po_001317,po_001316,847,1,3152,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000449,product B,V1E1,po_001318,MFG,895,0,895,center_0,0,1,0,0,0,0,0,0,0,0,433,1
sn_000449,product B,V1E1,po_001319,po_001318,433,1,1328,center_2,0,0,0,0,0,0,0,0,0,0,1308,0
sn_000449,product B,V1E1,po_001320,po_001319,1308,0,2636,center_2,0,0,0,0,1,0,0,0,0,0,216,0
sn_000449,product B,V1E3,po_001321,po_001320,216,0,2852,center_2,0,0,0,0,0,1,0,0,0,0,350,1
sn_000449,product B,V1E3,po_001322,po_001321,350,1,3202,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000450,product B,V1E1,po_001323,MFG,1007,0,1007,center_0,0,0,0,0,1,0,0,0,0,0,329,0
sn_000450,product B,V1E2,po_001324,po_001323,329,0,1336,center_2,1,0,1,0,1,0,0,0,0,0,897,0
sn_000450,product B,V1E2,po_001325,po_001324,897,0,2233,center_2,0,0,0,0,1,1,0,0,0,0,994,1
sn_000450,product B,V1E2,po_001326,po_001325,994,1,3227,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000451,product B,V1E1,po_001327,MFG,1897,0,1897,center_0,0,0,0,0,1,1,0,0,0,0,1331,1
sn_000451,product B,V1E2,po_001328,po_001327,1331,1,3228,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000452,product B,V1E1,po_001329,MFG,938,0,938,center_0,0,0,0,0,0,1,0,0,0,0,1580,0
sn_000452,product B,V1E1,po_001330,po_001329,1580,0,2518,center_2,0,0,0,0,1,0,0,0,0,0,702,1
sn_000452,product B,V1E3,po_001331,po_001330,702,1,3220,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000453,product B,V1E1,po_001332,MFG,99,0,99,center_0,0,0,0,0,0,0,0,0,0,1,866,0
sn_000453,product B,V1E1,po_001333,po_001332,866,0,965,center_2,0,0,0,0,0,1,0,0,0,0,1757,0
sn_000453,product B,V1E1,po_001334,po_001333,1757,0,2722,center_2,0,0,0,0,1,0,0,0,0,0,475,1
sn_000453,product B,V1E3,po_001335,po_001334,475,1,3197,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000454,product B,V1E1,po_001336,MFG,1465,0,1465,center_0,0,0,0,0,1,0,0,0,0,0,1763,1
sn_000454,product B,V1E2,po_001337,po_001336,1763,1,3228,center_1,0,0,0,0,0,0,0,0,0,0,,
sn_000455,product B,V1E1,po_001338,MFG,658,0,658,center_0,0,0,0,0,1,0,0,0,0,0,2563,1
sn_000455,product B,V1E2,po_001339,po_001338,2563,1,3221,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000456,product B,V1E1,po_001340,MFG,797,0,797,center_0,0,0,0,0,1,0,0,0,0,0,2432,1
sn_000456,product B,V1E2,po_001341,po_001340,2432,1,3229,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000457,product B,V1E1,po_001342,MFG,3228,1,3228,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_000458,product B,V1E1,po_001343,MFG,1102,0,1102,center_0,0,0,0,0,0,1,0,0,0,0,954,0
sn_000458,product B,V1E1,po_001344,po_001343,954,0,2056,center_2,0,0,0,0,1,0,0,0,0,0,948,0
sn_000458,product B,V1E2,po_001345,po_001344,948,0,3004,center_2,0,0,0,0,1,0,0,0,0,0,178,1
sn_000458,product B,V1E3,po_001346,po_001345,178,1,3182,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000459,product B,V1E1,po_001347,MFG,1141,0,1141,center_0,0,0,0,0,1,0,0,0,0,0,988,0
sn_000459,product B,V1E2,po_001348,po_001347,988,0,2129,center_1,0,0,0,0,1,1,0,0,0,0,1078,1
sn_000459,product B,V1E2,po_001349,po_001348,1078,1,3207,center_1,0,0,0,0,0,0,0,0,0,0,,
sn_000460,product B,V1E1,po_001350,MFG,730,0,730,center_0,0,0,0,0,1,0,0,0,0,0,1022,0
sn_000460,product B,V1E2,po_001351,po_001350,1022,0,1752,center_1,0,0,0,0,1,0,0,0,0,0,1465,1
sn_000460,product B,V1E2,po_001352,po_001351,1465,1,3217,center_1,0,0,0,0,0,0,0,0,0,0,,
sn_000461,product B,V1E1,po_001353,MFG,3222,1,3222,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_000462,product B,V1E1,po_001354,MFG,901,0,901,center_0,0,0,0,0,0,0,0,0,0,1,1527,0
sn_000462,product B,V1E1,po_001355,po_001354,1527,0,2428,center_2,0,0,0,0,1,0,0,0,0,0,778,1
sn_000462,product B,V1E3,po_001356,po_001355,778,1,3206,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000463,product B,V1E1,po_001357,MFG,1156,0,1156,center_0,0,0,0,0,1,0,0,0,0,0,915,1
sn_000463,product B,V1E2,po_001358,po_001357,915,1,2071,center_2,1,0,0,0,0,0,0,0,0,0,,
sn_000464,product B,V1E1,po_001359,MFG,622,0,622,center_0,0,0,0,0,0,1,0,0,0,0,2184,0
sn_000464,product B,V1E1,po_001360,po_001359,2184,0,2806,center_2,0,0,0,0,1,0,0,0,0,0,399,1
sn_000464,product B,V1E3,po_001361,po_001360,399,1,3205,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000465,product B,V1E1,po_001362,MFG,3222,1,3222,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_000466,product B,V1E1,po_001363,MFG,1046,0,1046,center_0,0,0,0,0,0,1,0,0,0,0,1368,0
sn_000466,product B,V1E1,po_001364,po_001363,1368,0,2414,center_2,0,0,0,0,1,1,0,0,0,0,794,1
sn_000466,product B,V1E3,po_001365,po_001364,794,1,3208,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000467,product B,V1E1,po_001366,MFG,760,0,760,center_0,0,0,0,0,1,0,0,0,0,0,2459,1
sn_000467,product B,V1E2,po_001367,po_001366,2459,1,3219,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000468,product B,V1E1,po_001368,MFG,862,0,862,center_0,0,0,0,0,0,1,0,0,0,0,1032,0
sn_000468,product B,V1E1,po_001369,po_001368,1032,0,1894,center_2,1,1,1,1,0,0,0,0,0,0,533,0
sn_000468,product B,V1E1,po_001370,po_001369,533,0,2427,center_2,0,0,0,0,1,0,0,0,0,0,661,0
sn_000468,product B,V1E3,po_001371,po_001370,661,0,3088,center_2,1,1,1,0,0,0,0,0,0,0,59,1
sn_000468,product B,V1E3,po_001372,po_001371,59,1,3147,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000469,product B,V1E1,po_001373,MFG,3220,1,3220,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_000470,product B,V1E1,po_001374,MFG,788,0,788,center_0,0,0,0,0,1,0,0,0,0,0,2428,1
sn_000470,product B,V1E2,po_001375,po_001374,2428,1,3216,center_1,0,0,0,0,0,0,0,0,0,0,,
sn_000471,product B,V1E1,po_001376,MFG,767,0,767,center_0,0,0,0,0,1,0,0,0,0,1,896,0
sn_000471,product B,V1E2,po_001377,po_001376,896,0,1663,center_2,0,0,0,0,0,1,0,0,0,0,175,1
sn_000471,product B,V1E2,po_001378,po_001377,175,1,1838,center_2,0,0,0,0,0,0,0,0,0,0,538,0
sn_000471,product B,V1E2,po_001379,po_001378,538,0,2376,center_2,0,0,0,0,1,0,0,0,0,0,815,1
sn_000471,product B,V1E3,po_001380,po_001379,815,1,3191,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000472,product B,V1E1,po_001381,MFG,271,1,271,center_0,0,0,0,0,0,0,0,0,0,0,446,0
sn_000472,product B,V1E1,po_001382,po_001381,446,0,717,center_2,0,0,0,0,1,0,0,0,0,0,2473,1
sn_000472,product B,V1E2,po_001383,po_001382,2473,1,3190,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000473,product B,V1E1,po_001384,MFG,3219,1,3219,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_000474,product B,V1E1,po_001385,MFG,703,0,703,center_0,0,0,0,0,1,0,0,0,0,0,2516,1
sn_000474,product B,V1E2,po_001386,po_001385,2516,1,3219,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000475,product B,V1E1,po_001387,po_001389,854,0,854,center_1,0,0,0,0,1,1,0,0,0,0,1027,0
sn_000475,product B,V1E1,po_001388,MFG,1027,0,1881,center_0,0,0,0,0,0,1,0,0,0,0,1139,0
sn_000475,product B,V1E1,po_001389,po_001388,1139,0,3020,center_1,0,0,0,0,1,0,0,0,0,0,1039,1
sn_000475,product B,V1E2,po_001390,po_001389,1039,1,4059,center_1,0,0,0,0,0,0,0,0,0,0,,
sn_000476,product B,V1E1,po_001391,MFG,798,0,798,center_0,0,0,0,0,1,0,0,0,0,0,2418,1
sn_000476,product B,V1E2,po_001392,po_001391,2418,1,3216,center_1,0,0,0,0,0,0,0,0,0,0,,
sn_000477,product B,V1E1,po_001393,MFG,807,0,807,center_0,0,0,0,0,1,0,0,0,0,0,1465,0
sn_000477,product B,V1E2,po_001394,po_001393,1465,0,2272,center_2,0,0,0,0,1,0,0,0,0,0,937,1
sn_000477,product B,V1E2,po_001395,po_001394,937,1,3209,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000478,product B,V1E1,po_001396,MFG,3214,1,3214,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_000479,product B,V1E1,po_001397,MFG,3214,1,3214,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_000480,product B,V1E1,po_001398,MFG,1118,0,1118,center_0,0,0,0,0,1,0,0,0,0,0,192,1
sn_000480,product B,V1E2,po_001399,po_001398,192,1,1310,center_2,0,0,0,0,0,0,0,0,0,0,662,0
sn_000480,product B,V1E2,po_001400,po_001399,662,0,1972,center_2,1,1,0,0,1,0,0,0,0,0,1220,1
sn_000480,product B,V1E2,po_001401,po_001400,1220,1,3192,center_1,0,0,0,0,0,0,0,0,0,0,,
sn_000481,product B,V1E1,po_001403,po_001402,3214,1,3214,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000482,product B,V1E1,po_001404,MFG,1024,0,1024,center_0,0,0,0,0,1,0,0,0,0,0,2190,1
sn_000482,product B,V1E2,po_001405,po_001404,2190,1,3214,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000483,product B,V1E1,po_001406,MFG,816,0,816,center_0,0,0,0,0,1,0,0,0,0,0,742,0
sn_000483,product B,V1E2,po_001407,po_001406,742,0,1558,center_1,1,1,1,1,0,0,0,0,1,0,379,0
sn_000483,product B,V1E2,po_001408,po_001407,379,0,1937,center_1,0,0,0,0,1,0,0,0,0,0,1254,1
sn_000483,product B,V1E2,po_001409,po_001408,1254,1,3191,center_1,0,0,0,0,0,0,0,0,0,0,,
sn_000484,product B,V1E1,po_001410,MFG,292,1,292,center_0,0,0,0,0,0,0,0,0,0,0,504,0
sn_000484,product B,V1E1,po_001411,po_001410,504,0,796,center_2,0,0,0,0,1,0,0,0,0,0,1537,0
sn_000484,product B,V1E2,po_001412,po_001411,1537,0,2333,center_2,0,0,0,0,1,0,0,0,0,0,832,1
sn_000484,product B,V1E3,po_001413,po_001412,832,1,3165,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000485,product B,V1E1,po_001414,MFG,1140,0,1140,center_0,0,0,0,0,1,0,0,0,0,0,1508,0
sn_000485,product B,V1E2,po_001415,po_001414,1508,0,2648,center_2,0,0,0,0,1,0,0,0,0,0,552,1
sn_000485,product B,V1E3,po_001416,po_001415,552,1,3200,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000486,product B,V1E1,po_001417,MFG,1152,0,1152,center_0,0,0,0,0,1,0,0,0,0,0,1796,0
sn_000486,product B,V1E2,po_001418,po_001417,1796,0,2948,center_2,0,1,0,0,1,0,0,0,0,0,251,1
sn_000486,product B,V1E3,po_001419,po_001418,251,1,3199,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000487,product B,V1E1,po_001420,MFG,3212,1,3212,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_000488,product B,V1E1,po_001421,MFG,721,0,721,center_0,0,0,0,0,1,0,0,0,0,0,2491,1
sn_000488,product B,V1E2,po_001422,po_001421,2491,1,3212,center_1,0,0,0,0,0,0,0,0,0,0,,
sn_000489,product B,V1E1,po_001423,MFG,3209,1,3209,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_000490,product B,V1E1,po_001424,MFG,3208,1,3208,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_000491,product B,V1E1,po_001425,MFG,442,0,442,center_0,0,0,0,0,1,0,0,0,0,0,1609,1
sn_000491,product B,V1E2,po_001426,po_001425,1609,1,2051,center_2,0,0,0,0,1,0,0,0,0,0,,
sn_000492,product B,V1E1,po_001427,MFG,993,0,993,center_0,0,0,0,0,1,0,0,0,0,0,2214,1
sn_000492,product B,V1E2,po_001428,po_001427,2214,1,3207,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000493,product B,V1E1,po_001429,MFG,3207,1,3207,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_000494,product B,V1E1,po_001430,MFG,867,0,867,center_0,0,0,0,0,1,0,0,0,0,0,2341,1
sn_000494,product B,V1E2,po_001431,po_001430,2341,1,3208,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000495,product B,V1E1,po_001432,MFG,3207,1,3207,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_000496,product B,V1E1,po_001433,MFG,1384,0,1384,center_0,0,0,0,0,1,0,0,0,0,0,1196,0
sn_000496,product B,V1E2,po_001434,po_001433,1196,0,2580,center_2,0,0,0,0,1,0,0,0,0,0,616,1
sn_000496,product B,V1E3,po_001435,po_001434,616,1,3196,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000497,product B,V1E2,po_001436,po_001438,1084,0,1084,center_1,0,0,0,0,1,0,0,0,0,0,571,0
sn_000497,product B,V1E1,po_001437,MFG,571,0,1655,center_0,0,0,0,0,0,1,0,0,0,0,955,0
sn_000497,product B,V1E1,po_001438,po_001437,955,0,2610,center_1,0,0,0,0,1,0,0,0,0,0,1658,1
sn_000497,product B,V1E2,po_001439,po_001438,1658,1,4268,center_1,0,0,0,0,0,0,0,0,0,0,,
sn_000498,product B,V1E1,po_001440,MFG,852,0,852,center_0,0,0,0,0,1,0,0,0,0,0,2354,1
sn_000498,product B,V1E2,po_001441,po_001440,2354,1,3206,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000499,product B,V1E1,po_001442,MFG,613,0,613,center_0,0,0,0,0,1,0,0,0,0,0,738,0
sn_000499,product B,V1E2,po_001443,po_001442,738,0,1351,center_2,0,0,0,1,0,1,0,0,0,0,1840,1
sn_000499,product B,V1E2,po_001444,po_001443,1840,1,3191,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000500,product B,V1E1,po_001445,MFG,1012,0,1012,center_0,0,0,0,0,0,1,0,0,0,0,1501,0
sn_000500,product B,V1E1,po_001446,po_001445,1501,0,2513,center_2,0,0,0,0,1,0,0,0,0,0,686,1
sn_000500,product B,V1E3,po_001447,po_001446,686,1,3199,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000501,product B,V1E1,po_001448,MFG,1158,0,1158,center_0,0,0,0,0,1,0,0,0,0,0,315,0
sn_000501,product B,V1E2,po_001449,po_001448,315,0,1473,center_2,1,1,1,0,0,0,1,0,0,0,1729,1
sn_000501,product B,V1E2,po_001450,po_001449,1729,1,3202,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000502,product B,V1E1,po_001451,MFG,1431,0,1431,center_0,0,0,0,0,1,0,0,0,0,0,140,0
sn_000502,product B,V1E2,po_001452,po_001451,140,0,1571,center_1,0,0,1,0,0,0,0,0,0,1,1627,1
sn_000502,product B,V1E2,po_001453,po_001452,1627,1,3198,center_1,0,0,0,0,0,0,0,0,0,0,,
sn_000503,product B,V1E1,po_001454,MFG,303,0,303,center_0,0,0,0,0,0,1,0,0,0,0,2897,1
sn_000503,product B,V1E1,po_001455,po_001454,2897,1,3200,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000504,product B,V1E1,po_001456,MFG,3200,1,3200,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_000505,product B,V1E1,po_001457,MFG,884,0,884,center_0,0,0,0,0,1,1,0,0,0,0,930,1
sn_000505,product B,V1E2,po_001458,po_001457,930,1,1814,center_2,0,0,0,0,0,0,0,0,0,0,539,0
sn_000505,product B,V1E2,po_001459,po_001458,539,0,2353,center_2,0,0,0,0,1,1,0,0,0,0,821,1
sn_000505,product B,V1E3,po_001460,po_001459,821,1,3174,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_000506,product B,V1E1,po_001461,MFG,3199,1,3199,center_0,0,0,0,0,0,0,0,0,0,0,,
